liquor_id,liquor_name,ingredient_id,ingredient_name,origin
662,brandy,5624,salted_anchovy,해산물
662,brandy,1824,dark_miso,발효 음식
662,brandy,3812,light_miso,발효 음식
662,brandy,4264,miso,발효 음식
662,brandy,5309,red_miso,발효 음식
662,brandy,5783,shiro_miso,발효 음식
662,brandy,6887,white_miso,발효 음식
662,brandy,7065,yellow_miso,발효 음식
662,brandy,129,anaheim_chili,매운 음식
662,brandy,130,anaheim_chilies,매운 음식
662,brandy,132,ancho_chili,매운 음식
662,brandy,133,ancho_chilies,매운 음식
662,brandy,208,asian_chili_sauce,매운 음식
662,brandy,640,bottled_chili_sauce,매운 음식
662,brandy,905,canned_chilies,매운 음식
662,brandy,1212,chili,매운 음식
662,brandy,1213,chili_bean,매운 음식
662,brandy,1214,chili_bean_paste,매운 음식
662,brandy,1215,chili_bean_sauce,매운 음식
662,brandy,1216,chili_flake,매운 음식
662,brandy,1217,chili_garlic_sauce,매운 음식
662,brandy,1219,chili_oil,매운 음식
662,brandy,1220,chili_paste,매운 음식
662,brandy,1221,chili_paste_with_garlic,매운 음식
662,brandy,1222,chili_pepper,매운 음식
662,brandy,1223,chili_pepper_flake,매운 음식
662,brandy,1224,chili_pod,매운 음식
662,brandy,1225,chili_powder,매운 음식
662,brandy,1226,chili_sauce,매운 음식
662,brandy,1227,chili_seasoning_mix,매운 음식
662,brandy,1228,chili_with_bean,매운 음식
662,brandy,1229,chili_without_bean,매운 음식
662,brandy,1230,chilies,매운 음식
662,brandy,1236,chinese_chili_sauce,매운 음식
662,brandy,1257,chipotle_chili_sauce,매운 음식
662,brandy,1809,dark_chili_powder,매운 음식
662,brandy,1873,diced_green_chili,매운 음식
662,brandy,1874,diced_green_chilies,매운 음식
755,brut_champagne,67,ahi_tuna_steak,무거운 고기 요리
755,brut_champagne,377,beef_cube_steak,무거운 고기 요리
755,brut_champagne,396,beef_round_steak,무거운 고기 요리
755,brut_champagne,397,beef_round_tip_steak,무거운 고기 요리
755,brut_champagne,404,beef_sirloin_steak,무거운 고기 요리
755,brut_champagne,406,beef_steak,무거운 고기 요리
755,brut_champagne,414,beef_t_bone_steak,무거운 고기 요리
755,brut_champagne,418,beef_tenderloin_steak,무거운 고기 요리
755,brut_champagne,421,beef_top_round_steak,무거운 고기 요리
755,brut_champagne,422,beefsteak_tomato,무거운 고기 요리
755,brut_champagne,527,blade_steak,무거운 고기 요리
755,brut_champagne,577,boneless_beef_chuck_steak,무거운 고기 요리
755,brut_champagne,580,boneless_beef_round_steak,무거운 고기 요리
755,brut_champagne,585,boneless_beef_top_loin_steak,무거운 고기 요리
755,brut_champagne,586,boneless_beef_top_round_steak,무거운 고기 요리
755,brut_champagne,613,boneless_rib_eye_steak,무거운 고기 요리
755,brut_champagne,614,boneless_round_steak,무거운 고기 요리
755,brut_champagne,618,boneless_sirloin_steak,무거운 고기 요리
